idx,AirQualityStation,img_path,Month,Altitude,s5p_path,rural,rural-nearcity,rural-regional,suburban,urban,background,industrial,traffic,tavg,prcp,wspd,pres,tsun,co,so2,pm10,o3,no2
335,STA_ES1901A_334,STA_ES1901A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,13,260.0,STA_ES1901A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.5,425.0,14.0,1012.4,3120.0,0.2247685834502103,1.133050847358757,15.308450702802816,48.86746143039271,15.810799437854138
336,STA_ES1901A_335,STA_ES1901A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,14,260.0,STA_ES1901A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,277.0,11.6,1018.6,6000.0,0.3413315217391304,1.856793477567935,19.213722825067936,43.376222825692935,20.117119564279893
337,STA_ES2030A_336,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,3,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.9,4.0,16.9,1021.1,11280.0,0.8834794000374532,6.175141242937853,27.17223974359621,42.276315789473685,29.12593984962406
338,STA_ES2030A_337,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,4,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.1,6.0,15.4,1025.2,12120.0,0.6915885884084084,6.625187406296852,32.19663676751868,55.984693877551024,30.42814371257485
339,STA_ES2030A_338,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,6,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.7,37.0,13.2,1014.0,11400.0,0.831402559487909,4.229577464788733,25.92521557337969,68.97521865889213,23.095774647887325
340,STA_ES2030A_339,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,7,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.1,0.0,15.2,1015.0,22080.0,0.622159891395664,5.13550135501355,33.220714281579674,68.12162162162163,23.998644986449865
341,STA_ES2030A_340,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,8,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.7,0.0,14.5,1014.8,21780.0,1.055972026013986,5.285472972972973,36.69418899416079,62.66248256624826,24.73846153846154
342,STA_ES2030A_341,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,9,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.1,0.0,13.5,1013.2,20820.0,1.409643676149425,4.73639455782313,48.28617833906582,59.42468239564428,25.639593908629443
343,STA_ES2030A_342,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,10,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.1,0.0,13.4,1015.0,20040.0,1.048982406820027,6.491204330175913,48.0420914083795,53.89972899728997,31.43918918918919
344,STA_ES2030A_343,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,11,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.6,60.0,11.7,1016.8,14820.0,1.047786311019553,4.435146443514644,38.81284518386333,50.54838709677419,24.288702928870293
345,STA_ES2030A_344,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,12,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,5.0,13.6,1017.3,15960.0,1.1262190454829932,5.079234972677596,36.0045838975307,42.674418604651166,30.15718157181572
346,STA_ES2030A_345,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,13,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.6,30.0,17.1,1015.4,10200.0,0.9441109538342696,5.73632538569425,27.23757321808926,42.203539823008846,24.535014005602243
347,STA_ES2030A_346,STA_ES2030A/S2A_MSIL2A_20200821T105631_N0214_R094_T30SUF_20200821T135313.npy,14,39.0,STA_ES2030A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,42.0,15.4,1020.5,9960.0,0.7793062327506775,4.004065040650406,27.63768970946037,33.99838187702265,28.61246612466125
348,STA_ES1921A_347,STA_ES1921A/S2B_MSIL2A_20200813T104629_N0214_R051_T30SXG_20200813T140017.npy,12,10.0,STA_ES1921A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.1,37.0,11.8,1017.1,15600.0,0.5994936707594937,4.327027027027027,24.83849259757739,50.42972972972973,30.5
349,STA_ES1921A_348,STA_ES1921A/S2B_MSIL2A_20200813T104629_N0214_R051_T30SXG_20200813T140017.npy,13,10.0,STA_ES1921A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.4,13.0,15.2,1012.2,13020.0,0.507296137267525,5.27,16.306818181818183,48.53,24.224312590448623
350,STA_ES1921A_349,STA_ES1921A/S2B_MSIL2A_20200813T104629_N0214_R051_T30SXG_20200813T140017.npy,14,10.0,STA_ES1921A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.7,113.0,15.2,1019.5,10440.0,0.6570080860916442,5.056603773584905,20.534320323014803,41.23180592991914,23.022911051212937
351,STA_ES1271A_350,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,3,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.8,188.0,10.0,1023.0,5160.0,0.5389218326684636,8.727395411605938,28.25242587587601,38.83535762483131,34.47708894878706
352,STA_ES1271A_351,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,4,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.4,35.0,8.1,1023.0,11280.0,0.9335939844661654,11.663157894736845,42.441791044671646,39.02105263157895,37.71921921921922
353,STA_ES1271A_352,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,6,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.9,102.0,8.7,1011.9,11100.0,0.4910614523463687,5.2741258741258745,27.11032078073919,57.80419580419581,24.11312849162012
354,STA_ES1271A_353,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,7,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.6,63.0,7.6,1018.2,14580.0,0.4060893097564276,4.2056833558863325,26.76216216201351,51.48985115020298,18.159675236806496
355,STA_ES1271A_354,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,8,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.1,60.0,6.3,1015.7,10080.0,0.4012674093036211,4.185236768802229,22.84456824495821,44.1016713091922,17.104456824512535
356,STA_ES1271A_355,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,9,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.7,35.0,5.8,1016.3,13560.0,0.3358051419891745,2.700542005420054,25.814999999959458,45.74119241192412,13.874154262516916
357,STA_ES1271A_356,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,10,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,28.0,5.9,1017.2,9720.0,0.3341374662668464,2.536388140161725,23.41698113204852,48.225067385444746,12.642857142857142
358,STA_ES1271A_357,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,11,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.5,38.0,6.1,1019.7,11400.0,0.4230919218941504,3.2813370473537606,26.44347222213889,51.33983286908078,14.288300835654596
359,STA_ES1271A_358,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,12,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.3,158.0,6.3,1015.5,7980.0,0.4521584696994535,4.506830601092896,26.016824965739485,33.10109289617486,22.352459016393443
360,STA_ES1271A_359,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,13,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.2,376.0,10.4,1008.7,4140.0,0.4570013944351464,7.02928870292887,22.598184357081006,38.06276150627615,24.500697350069736
361,STA_ES1271A_360,STA_ES1271A/S2A_MSIL2A_20200506T110621_N0214_R137_T29TQJ_20200506T154705.npy,14,19.0,STA_ES1271A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,174.0,8.9,1016.7,5340.0,0.6001756752297297,5.904054054054054,28.34701896976965,28.32162162162162,29.217567567567567
362,STA_ES1549A_361,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,3,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.5,14.3,1019.5,14160.0,0.3364316643843031,4.301221166892809,26.332449524818305,38.91486486486487,29.86394557823129
363,STA_ES1549A_362,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,4,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.3,1.0,16.0,1024.5,14820.0,0.3369595202248875,4.115963855421687,26.37276785327381,54.58832335329341,25.3153961136024
364,STA_ES1549A_363,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,6,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.5,38.0,16.7,1013.1,16440.0,0.3273558368495077,5.429577464788732,18.676705535174925,79.3072625698324,12.203626220362622
365,STA_ES1549A_364,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,7,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.3,0.5,14.3,1014.5,20580.0,0.2699755766621438,4.35792349726776,26.019020404517004,81.23306233062331,11.244565217391305
366,STA_ES1549A_365,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,8,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,0.5,14.7,1014.2,21780.0,0.3442019635343618,0.9733520336605892,29.42564742195008,78.8083916083916,10.778401122019636
367,STA_ES1549A_366,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,9,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.7,0.0,14.4,1012.6,21540.0,0.3326820027063599,1.1304347826086956,32.892323833838084,78.28571428571429,10.074324324324325
368,STA_ES1549A_367,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,10,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.9,0.0,12.3,1014.7,20400.0,0.331975476839237,1.4168937329700273,31.21136149849765,70.16531165311653,11.705962059620596
369,STA_ES1549A_368,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,11,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.1,105.0,14.1,1016.3,15360.0,0.2258477653631284,1.7713884992987377,33.862583329375,65.06346967559944,12.360335195530729
370,STA_ES1549A_369,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,12,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.3,41.0,11.6,1016.6,15840.0,0.2148683853324287,2.2915531335149866,30.1212534778273,49.53918918918919,22.63451086956522
371,STA_ES1549A_370,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,13,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.8,19.0,16.6,1012.8,12540.0,0.2800929577464789,2.2808510638297874,24.045528909957685,42.50632911392405,22.15752461322081
372,STA_ES1549A_371,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,14,97.0,STA_ES1549A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.5,30.0,15.7,1019.6,10560.0,0.3957577807577808,1.967479674796748,26.694582206590297,35.26756756756757,26.644113667117725
373,STA-RO0195A_372,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,3,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.4,49.0,7.8,1012.9,2760.0,0.2135624123281907,13.629708451749272,19.992499995357143,51.69703234447258,24.160578774791
374,STA-RO0195A_373,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,4,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.7,14.0,7.6,1023.6,8280.0,0.1837947122706065,8.606283043685847,20.56499999625,58.22608086590979,17.410655222714507
375,STA-RO0195A_374,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,6,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.4,67.0,7.9,1014.2,11820.0,0.0696366279069767,8.845188949127907,19.67833333,70.78693232616541,13.581988214889543
376,STA-RO0195A_375,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,7,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.1,100.0,6.7,1011.4,8820.0,0.0636581920762711,7.998701112653632,11.046666662083334,55.265289135049365,11.906610165550848
377,STA-RO0195A_376,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,8,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.2,56.0,6.0,1015.7,15600.0,0.0585131195335277,7.943063324182621,15.969642851785716,55.57272197529841,17.70534985074344
378,STA-RO0195A_377,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,9,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,41.0,6.0,1012.7,16680.0,0.0506591865357643,9.721511624505814,16.987407404074073,73.12297182687324,15.25843108170088
379,STA-RO0195A_378,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,10,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.4,34.0,6.0,1015.6,17820.0,0.0699019607843137,9.769221693726417,17.084333330666666,71.41360954623595,13.173877837116477
380,STA-RO0195A_379,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,12,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.3,8.0,5.5,1018.3,12780.0,0.1132913165266106,14.32377739902192,45.72708333,59.62595774239437,18.04050775400564
381,STA-RO0195A_380,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,13,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,26.0,8.0,1012.2,5280.0,0.0885507246231884,7.881575842326951,13.87370370074074,39.36773912671014,17.83682608389855
382,STA-RO0195A_381,STA-RO0195A/S2B_MSIL2A_20200713T094029_N0214_R036_T34TER_20200713T123221.npy,14,117.0,STA-RO0195A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.1,24.0,7.1,1017.7,4680.0,0.1401547116596343,11.110869561276298,19.27785714,33.966095501685395,13.45029498123894
383,STA-LU0102A_382,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,3,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,51.0,15.9,1017.7,2700.0,0.2745404663923182,1.625514401303155,18.357043235704325,38.85180055401662,26.28510344478621
384,STA-LU0102A_383,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,4,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.3,43.0,13.6,1024.1,9060.0,0.4337308868042813,2.450152902018349,29.730941704035875,30.947932618683,43.931384611784615
385,STA-LU0102A_384,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,6,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.8,57.0,14.9,1014.4,10860.0,0.2626867816091954,2.103566331440798,23.66904422253923,57.46085672082718,26.041260741146136
386,STA-LU0102A_385,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,7,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.5,61.0,14.1,1016.0,13620.0,0.1982853223593964,2.1883401889437586,16.143817204301076,65.66896551724138,16.620741754945055
387,STA-LU0102A_386,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,8,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.5,55.0,14.1,1015.9,18180.0,0.1913655761024182,1.2185979956795423,17.77358490566038,65.22844175491679,20.935437586327115
388,STA-LU0102A_387,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,9,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.1,17.0,13.9,1015.7,17700.0,0.186267217630854,1.1661157017493111,20.97615499254844,66.1842105263158,20.72424242070248
389,STA-LU0102A_388,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,10,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.5,51.0,12.5,1016.6,15600.0,0.1898480662983425,1.463950274930939,16.01865136298422,59.91862068965517,18.619001383398057
390,STA-LU0102A_389,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,11,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.5,59.0,14.8,1019.6,11220.0,0.1932459016393442,1.8631691625267668,15.309322033898304,49.1778093883357,18.93223965379458
391,STA-LU0102A_390,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,12,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.9,129.0,15.5,1015.0,5400.0,0.1816923076923077,1.026795579820442,13.45344129554656,39.26409903713893,20.807172410344823
392,STA-LU0102A_391,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,13,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.9,88.0,14.2,1005.5,2100.0,0.2672482269503546,1.3019858145531915,12.877344877344877,29.49503546099291,27.5597163081844
393,STA-LU0102A_392,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,14,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.3,87.0,16.5,1014.5,3360.0,0.2657241379172413,1.075104894111888,14.460597826086955,40.77379310344828,23.644813274744124
394,STA-LU0102A_393,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,15,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.6,47.0,15.2,1025.1,2820.0,0.2598351648351648,1.1569655165379311,20.74645390070922,38.38567493112948,22.817630850344354
395,STA-LU0102A_394,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,16,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.2,149.0,22.2,1017.0,3780.0,0.2100294550810015,1.9681885097349043,19.35057471264368,58.468242245199406,16.71068248884273
396,STA-LU0102A_395,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,18,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.9,22.0,15.0,1016.9,18360.0,0.2187464387464387,1.872596840860832,30.349228611500703,70.0143061516452,18.32376811252174
397,STA-LU0102A_396,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,19,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.7,34.0,15.3,1020.3,19140.0,0.1819724137931034,1.8502057591769547,22.469578783151327,67.68827586206896,16.67895460449794
398,STA-LU0102A_397,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,20,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.8,114.0,13.7,1013.6,13140.0,0.1634094151212553,1.0128755359942774,16.878998609179416,61.997150997151,13.465850140792508
399,STA-LU0102A_398,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,21,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.7,11.0,14.7,1017.2,17280.0,0.1458160237388724,1.371898354005979,18.73918918918919,58.16968011126565,11.955158180976618
400,STA-LU0102A_399,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,22,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.2,28.0,13.8,1013.5,13740.0,0.1778591160220994,0.8303448273793104,19.509536784741144,69.15934065934066,15.470856350234808
401,STA-LU0102A_400,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,23,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.7,54.0,13.7,1016.5,12360.0,0.2158890469416785,1.1798295447301137,22.439814814814813,50.70738636363637,24.26335226889205
402,STA-LU0102A_401,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,24,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.9,113.0,16.4,1012.8,3300.0,0.2002489626556016,1.2688981851743375,12.4912,42.76381215469613,16.13007407075556
403,STA-LU0102A_402,STA-LU0102A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,25,287.0,STA-LU0102A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.7,34.0,12.9,1024.6,6420.0,0.3453617021276595,1.2611347505815604,19.40028901734104,24.775568181818183,24.590469412930297
